Row,r all freqs pre/post linenoise reduction,r 50 hz pre/post linenoise reduction,r 55 hz pre/post linenoise reduction,r 58 hz pre/post linenoise reduction,r 59 hz pre/post linenoise reduction,r 60 hz pre/post linenoise reduction,r 61 hz pre/post linenoise reduction,r 62 hz pre/post linenoise reduction,r 65 hz pre/post linenoise reduction,r 70 hz pre/post linenoise reduction,RMSE post/pre waveleting,MAE post/pre waveleting,SNR post/pre waveleting,PeakSNR post/pre waveleting,r alldata post/pre waveleting,r 2 hz post/pre waveleting,r 5 hz post/pre waveleting,r 8 hz post/pre waveleting,r 12 hz post/pre waveleting,r 20 hz post/pre waveleting,r 30 hz post/pre waveleting,r 45 hz post/pre waveleting,r 70 hz post/pre waveleting
"MOD2025_Y1_a.BDF_czRef_child.set",0.999997961158911,0.99999454225368,0.999967450062442,0.999752477081572,0.992049809350763,0.962169397481461,0.989686871980207,0.999598402233693,0.999927284776961,0.999987387957865,238.045397730696,72.0410301084912,-10.9181683858546,2.28686641934198,0.0644377673192538,0.706276960717118,0.739923985981533,0.750696927168089,0.521798346907874,0.516066811354469,0.566419053750798,0.0264268069016618,0.0440723578649029
"MOD2044_Y1_a.BDF_czRef_child.set",0.9999998466654,0.999992875396753,0.999962751836116,0.999572125641904,0.978487408930939,0.946806326665777,0.979631429942566,0.999518865741276,0.999926858850921,0.999984022857136,72.492317547692,30.5823735087492,-4.44154718243053,8.86085871653967,0.278092425555158,0.837509740163798,0.892646559109404,0.874238260111488,0.862476723002248,0.805303117467752,0.781943072019771,0.157515035425632,0.207627125414088
"MOD2059_Y1_a.BDF_czRef_child.set",0.999999993112819,0.999994746006269,0.999975602430454,0.999744377593208,0.989503510762983,0.945278614334479,0.983863800850942,0.999479348108229,0.999916860044645,0.999986342969623,46.1448164561684,22.832651574503,-4.7075882105402,8.42224344642506,0.356083378236837,0.874454148585274,0.939393736569547,0.927246425368888,0.878093136608094,0.877571483616937,0.901960985927673,0.103291544308213,0.166180437677189
"MOD2062_Y1_a.BDF_czRef_child.set",0.999999997054933,0.999997877941375,0.999990375420226,0.999897348352685,0.994244104294841,0.961505176827166,0.995272376903696,0.99973725918148,0.999942733944089,0.999994189960817,35.6154378381581,26.7301288148713,-1.93972468572546,10.7994780833,0.619329477238207,0.947573393123059,0.941454995686164,0.937010244674545,0.929586857263378,0.917217584097922,0.902383832032493,0.198789231950219,0.221699555445632
"MOD2065_Y1_a.BDF_czRef_child.set",0.999999985856213,0.999993442365021,0.999972966581338,0.999808458849351,0.997134552758204,0.981495118598281,0.995549961375506,0.999684807907679,0.999895395411543,0.999985460492193,108.811148033949,35.7962599235748,-11.7805493697456,0.835554143987102,0.269260696575529,0.767161757743577,0.706160623087745,0.905801875532607,0.604207646261568,0.764000173310619,0.856316385345759,0.0661613328030278,0.0670091442698488
"MOD2067_Y1_a.BDF_czRef_child.set",0.999999937196328,0.999989400895573,0.999945542301951,0.999378487265318,0.978424344839667,0.939440854907714,0.979548314994372,0.999269487958766,0.999897174243946,0.999976457250455,78.3907793353893,53.1895368023496,-6.70677589642303,6.00254362798653,0.364362136197306,0.857534053451506,0.949206936054539,0.961550047508862,0.914795090527117,0.886770560522469,0.87950377598954,0.143358900367953,0.147172094928806
"MOD2084_Y1_a.BDF_czRef_child.set",0.998297140536647,0.993378909686879,0.987589654761167,0.965399146287935,0.878538423800983,0.00764980608121471,0.791783757360727,0.944325170392309,0.973705355878042,0.985170054543869,160.71451805316,101.683997961425,-12.6716046249192,0.666324264173929,0.170707784450869,0.323590885855421,0.214046535876597,0.0982478074022886,0.0665957628220825,0.0568845216139738,0.0549277378221726,0.00767167097820892,0.0113246298677843
"MOD2119_Y1_a.BDF_czRef_child.set",0.999999982042766,0.999998263204542,0.999991702542191,0.999900298380527,0.994468624371911,0.981952341900433,0.989937460682499,0.999812304140546,0.999966340610253,0.999996517492348,291.744730050453,190.22536341786,-18.8708169079215,-6.48739579111183,0.107010997795342,0.847176179385893,0.886062567642107,0.898533293283365,0.750834579892674,0.865437517763049,0.846792077232301,0.021278376696943,0.0259435125852087
"MOD2129_Y1_a.BDF_czRef_child.set",0.999999998408135,0.999998744662006,0.999994487468559,0.999941225555707,0.995859075465658,0.985197621422627,0.995114395500914,0.999826536525043,0.999969453383843,0.999997389639143,101.807931743176,39.0155650228662,-11.1511980001338,1.70336679041605,0.208688507060362,0.909437914970167,0.950989011049406,0.871360005816579,0.899296260675014,0.9512363035316,0.922314098138191,0.0877528274233028,0.0903983210435808
"MOD2143_Y1_a.BDF_czRef_child.set",0.999985723798094,0.99999991319747,0.999999511372022,0.999996331737612,0.999610789369878,0.999672525228238,0.999670411475171,0.999997711527907,0.999999655203577,0.999999227521306,2909.75501897888,172.241320066569,-39.5179245223592,-26.667400784618,0.00757974504757569,0.00564727182598387,0.00167941215119525,0.00140695939468805,0.00101113561449144,0.00101016242630708,0.00588097756059592,0.000637655605464075,0.0038184029605953
"MOD2148_Y1_a.BDF_czRef_child.set",0.986106517318958,0.999103938145432,0.999476678846836,0.998058617143547,0.971365503942621,0.479588303453411,0.938747068337861,0.987766055121465,0.992677973169749,0.995971407348757,176.100651039893,124.801942447859,-12.1902143226061,0.579925350932151,0.23912565115819,0.895744186027448,0.888786128717478,0.921962811875163,0.85790901775899,0.892721596613146,0.902342873717989,0.040321698800816,0.0458338246604794
"MOD2157_Y1_a.BDF_czRef_child.set",0.99878779545907,0.995677666237006,0.989289930895555,0.964715152484793,0.904480091316571,0.177887524736669,0.829839776879652,0.944561454751727,0.983580598367062,0.986389361719742,14214.6649996892,2208.95515965792,-53.2402130416124,-40.1455334030444,0.00175661425911296,0.000218808736493274,0.00017867034172228,0.000603236443809458,0.000415102753228314,0.000499741159219211,0.000188175598169268,0.000658437329489911,0.00168866451993103
"MOD2161_Y1_a.BDF_czRef_child.set",0.999796631135469,0.999741238248667,0.999855131190025,0.997806760542061,0.972515702166587,0.639366417222787,0.965389732421424,0.991866854823846,0.995680305311907,0.998193281955066,3386.27398831718,2122.74088403351,-6.69925891925288,6.00902125336465,0.358456759967218,0.650571796360136,0.66344169496819,0.568267680307735,0.599052909800697,0.600468446142091,0.57537996190337,0.0329551208138277,0.0760131583390658
"MOD2162_Y1_a.BDF_czRef_child.set",0.999999987340245,0.999994487128907,0.999980055503178,0.999796745739187,0.997485600005728,0.863227955867799,0.9945854236183,0.999002365190579,0.999648766670636,0.999988210365633,600.401372778606,293.68925875916,-22.6070415078396,-10.2304747095245,0.0661288109841056,0.574108129501595,0.472349278123957,0.727366032494391,0.41388220313139,0.584858703722555,0.708628445906741,0.020604188841201,0.0160929816343262
"MOD2164_Y1_a.BDF_czRef_child.set",0.99999994235737,0.999987330862384,0.999945785620554,0.999501116043563,0.982197886528542,0.878478545891553,0.980900565249801,0.998960112338621,0.999795376584416,0.999970222124429,104.185660662253,74.0184538395174,-9.25791361064957,3.56387064548697,0.306701384646689,0.685500380237106,0.782999170495055,0.914747445943692,0.768637112778582,0.771250197905593,0.830692382461157,0.0419565212633039,0.0380540712147441
"MOD2187_Y1_a.BDF_czRef_child.set",0.999999909549742,0.99998184300831,0.999926803671966,0.999356062374334,0.991536550952464,0.700201582811907,0.989647229858707,0.998066998202633,0.999412217742752,0.999953497183342,42.4752971842984,28.7379446874195,-2.70018113070312,10.4572584551271,0.461133262739199,0.93618757842574,0.926928885919465,0.949908619005261,0.931001300773191,0.948408685719194,0.969019184996895,0.181377170771876,0.256018902240508
"MOD2201_Y1_a.BDF_czRef_child.set",0.999999940316682,0.999923709013423,0.999694295219107,0.996979618122469,0.980795078413512,0.638210162361272,0.984248203424973,0.990242389559297,0.997996474846978,0.99979732402424,65.2920251547291,35.0708205110615,-6.27318638255872,6.68984857196239,0.381819107459411,0.807679648101028,0.85453059651856,0.880627716291366,0.836754214969353,0.872377623448884,0.868737790666021,0.106650094572441,0.145813094505254
"MOD2203_Y1_a.BDF_czRef_child.set",0.999999914787231,0.999982759717768,0.999923595773436,0.999259541587637,0.984570481340519,0.825868517698361,0.979475178505608,0.99854265353074,0.999740748822592,0.999960193819302,75.4076805051651,48.4702303836234,-7.35952366936907,5.84168625113317,0.36023217204539,0.929747107275378,0.945732709473975,0.986715128264163,0.963916143626619,0.93450592095694,0.934505020595355,0.12855489323505,0.144848845299615
"MOD2215_Y1_a.BDF_czRef_child.set",0.999999997768968,0.999999372094223,0.999997107781145,0.999968557755831,0.998238781808858,0.991225653979271,0.997964008687555,0.999934997444788,0.99998605170602,0.999998661138618,60.4692511011336,35.3084127797779,-8.54422191462715,4.39243673729123,0.36675478027584,0.854390403903122,0.895755914069457,0.902513042950357,0.802912300623804,0.790350983915586,0.810759330746565,0.0220159147802239,0.065275318489413
"MOD2237_Y1_a.BDF_czRef_child.set",0.999999995635682,0.999996684950022,0.999984319297061,0.999833202073204,0.990040549293636,0.975227093979935,0.989513183524609,0.999678807020388,0.9999574526823,0.999993658427428,118.243739249076,70.1575721835204,-11.9808921078709,0.900474685677615,0.225724323668358,0.907971352500166,0.942307942450365,0.96789042354922,0.914589615720744,0.934833240355768,0.924835138672119,0.0298553704951869,0.0343134971678879
"MOD2239_Y1_a.BDF_czRef_child.set",0.999999997182827,0.999997195894375,0.999985547069696,0.999862202902867,0.995701965311085,0.967960729187415,0.99341848862042,0.999740814953664,0.999954359509398,0.999993623220867,59.1225212111787,41.6221285306649,-6.11089682815272,6.59732472167165,0.438875844144117,0.945439596516483,0.92709048182083,0.928193885048023,0.908360626646348,0.889871559132019,0.863185954614965,0.124734465925651,0.127449473514947
"MOD2240_Y1_a.BDF_czRef_child.set",0.999269146261972,0.97994475307471,0.954274577753172,0.838969624309424,0.643844128724339,0.0198020469378681,0.622875822665134,0.825508567271001,0.913696617844128,0.964850175215621,224.952038652362,113.722432098121,-15.4949089541102,-2.35605074218768,0.126544168607908,0.671479395640237,0.570634430062079,0.326874991656873,0.249246998459765,0.240661780189295,0.128325436994825,0.0112553099857292,0.00627250458516028
"MOD2245_Y1_a.BDF_czRef_child.set",0.999959430438821,0.998522402750766,0.997896025292068,0.996717598967314,0.983063365755584,0.423125807765514,0.973714626680941,0.994818310402998,0.99677589166694,0.997068693959512,241.534843838249,68.70623735562,-19.5075638228694,-6.53161406821231,0.114610510870974,0.253228892177769,0.517044438236789,0.622948638172863,0.542191283614407,0.706257402185552,0.772389860695619,0.0380747602376887,0.0374354824238923
"MOD2248_Y1_a.BDF_czRef_child.set",0.999962149881145,0.999538763026506,0.998517315692255,0.991298661009164,0.952066181967839,0.0899486862197855,0.92346205868398,0.977788726722204,0.992040471796551,0.998838738709892,57.3292686970635,32.3177044815694,-10.4383757016515,2.0585652315924,0.300563665881326,0.892516069357699,0.856181888989837,0.825407632728018,0.748959683708474,0.768481610715948,0.778823667696448,0.00913981675138115,0.0276780812163824
"MOD2249_Y1_a.BDF_czRef_child.set",0.999999881038586,0.999973322964289,0.99990460308457,0.999019127780495,0.98898552340835,0.589329542457582,0.985695322701031,0.996495421499675,0.999231439768113,0.999938768245104,458.590488690533,233.667520707007,-19.9981087468919,-7.77910455144837,0.105144434966568,0.488223670098565,0.654786527715302,0.615306223686993,0.531093462338098,0.63324603510974,0.658250976776907,0.0391278668361089,0.0275605720841833
"MOD2250_Y1_a.BDF_czRef_child.set",0.999999993055572,0.99999801486212,0.999992495536938,0.999919121335013,0.996943513743729,0.961651693035079,0.99295170427051,0.999728018384852,0.999944812521985,0.999995825387179,168.868456360872,76.9675709741452,-14.5177916222418,-1.72197734745122,0.184327118424392,0.725424680257501,0.819312102648904,0.861682898041476,0.797938234450231,0.797530957615722,0.780083571675551,0.0132887118019386,0.0140484634061465
"MOD2253_Y1_a.BDF_czRef_child.set",0.999734411338344,0.997688670430004,0.993057067133285,0.962996904681911,0.886248404348877,0.0133370324104901,0.864483713930589,0.960589643996564,0.985708206475013,0.99380897992826,54.977679470645,29.6954516969652,-5.51283871680983,7.498345823981,0.461746011938289,0.595206156152488,0.344707257351419,0.265149625591136,0.13335578071599,0.0842598424356258,0.0988063446211409,0.0323777000615922,0.0317282360352002
"MOD2268_Y1_a.BDF_czRef_child.set",0.999986302300456,0.998702784932299,0.996889747447174,0.977677562343537,0.931635443279547,0.298656454492214,0.937069629431659,0.981490978868711,0.995569081170868,0.998012249235951,193.531450480669,94.9922427164839,-15.8310809229391,-3.01405240743395,0.160581675665658,0.162212047256813,0.305363388605656,0.206105479092622,0.091377215754982,0.11231527719303,0.0747056907894987,0.0101812199722094,0.0117011600331751
"MOD2272_Y1_a.BDF_czRef_child.set",0.99946493401742,0.989123323868839,0.971223366404842,0.909785151103557,0.827357619657539,0.0540282793351987,0.793445695413651,0.866984483114917,0.807644430218555,0.972899409720253,429.696879679873,132.168428005507,-21.9980507548729,-8.42254789326977,0.0818625148417573,0.0706916557155258,0.191826733353095,0.223992129875678,0.24652530277348,0.255330438244831,0.356771734680816,0.010660911007856,0.0141184054577695
"MOD2273_Y1_a.BDF_czRef_child.set",0.999999982443725,0.99999145848963,0.999967406941894,0.999687067188467,0.995955648963953,0.82142871882891,0.993243526862747,0.999002753776962,0.999661096237247,0.999981694540081,316.160031811141,135.646791439134,-16.2687740467838,-3.36944356781044,0.080671879881501,0.850256959269591,0.862712016417747,0.75336726899938,0.66408305273042,0.771853708527928,0.784493828651488,0.0442834021814279,0.0750378957487365
"MOD2274_Y1_a.BDF_czRef_child.set",0.999914422086018,0.997344770918166,0.99089587955969,0.953464130913739,0.795942591131405,0.0417844841193592,0.741139191822127,0.904989803780829,0.965065785018729,0.991790021661823,73.329926267588,49.5589344752432,-8.07472264918441,5.2079163225526,0.351173946777335,0.511334496652741,0.531009919350322,0.396720967367482,0.115616639687333,0.168366097476178,0.242687911205903,0.0117590531582938,0.0241176722941882
"MOD2281_Y1_a.BDF_czRef_child.set",0.999967144628884,0.998671030570726,0.996089972599571,0.979196027072288,0.903053540026657,0.0245415031036102,0.879733096239913,0.958394748149524,0.986148533417239,0.996562388303368,64.801082563786,41.0277139446933,-7.12989191399507,6.54059147576269,0.408733109923106,0.902196380172759,0.817222215402246,0.785641167806853,0.577307432541487,0.516557982714295,0.454686596614054,0.0248364252955905,0.0500679355785084
"MOD2286_Y1_a.BDF_czRef_child.set",0.9999999942948,0.999997316632869,0.999987660774663,0.999861820466705,0.996827747114265,0.976667140905373,0.990759327018069,0.999595394273199,0.999943678006784,0.999993101251685,40.8634318812142,25.7384792084977,-3.79937234209963,8.8528383544818,0.537957863915192,0.903538861416014,0.899555482068502,0.85788436384659,0.778909278237484,0.760247509928653,0.732224275861544,0.0669530428688518,0.149082974852339
"MOD2290_Y1_a.BDF_czRef_child.set",0.999999590120528,0.999987818578944,0.999942415243516,0.999501023432438,0.99015771661985,0.819269723052452,0.978969203981168,0.999124682562893,0.999850250750556,0.99996762270311,99.4785154626816,48.9557867445406,-8.42269116791994,4.78142334784999,0.22352415718147,0.735821193017628,0.738460697777837,0.673084834943867,0.618393377298534,0.640880862472434,0.669338794523795,0.0493316438218875,0.0982652247566088
"MOD2298_Y1_a.BDF_czRef_child.set",0.999991722688539,0.999992366850901,0.999951971851955,0.999559836430771,0.98819991420431,0.906642647598582,0.983474235051973,0.99911071239453,0.999911595806142,0.999978105004127,2351.90976936374,1306.68776231196,-4.22679912816926,8.75072032235973,0.177120071290659,0.811503332532986,0.829516072048992,0.822833896436521,0.837912712466778,0.915668474770674,0.926253549141537,0.172000374957384,0.239413992034933
"MOD2336_Y1_a.BDF_czRef_child.set",0.999999999519785,0.999999156423929,0.999996029606008,0.999954237077821,0.997457140889226,0.987419144565679,0.999058727920989,0.999910903011079,0.99997880682824,0.999997849963008,72.161479765806,41.2480202400846,-7.35160322961618,5.34046634457004,0.393138556376393,0.97796875718656,0.982336721702766,0.991859900359143,0.948234763629987,0.943661894810023,0.946464946124362,0.151145058529562,0.145718152464886
"MOD2348_Y1_a.BDF_czRef_child.set",0.999925786026974,0.998872509954782,0.995857722387361,0.974399943423263,0.872488128540554,0.0151750701967996,0.884034548222571,0.971009150209003,0.991562568358693,0.997244680586937,154.852740629052,90.7813726698396,-12.4468843588134,0.531021372732151,0.239177978261095,0.0738748215070332,0.101840951806756,0.0793598929296099,0.0316533014859797,0.0173655765814619,0.0374158954823646,0.00908376472951967,0.00954713167631757
"MOD2349_Y1_a.BDF_czRef_child.set",0.999999993867919,0.999998191745316,0.99999239270232,0.999923617746578,0.996998464011342,0.97735467287712,0.995034040889941,0.999797622815276,0.99997002896361,0.99999627445295,36.8557533543038,26.2876405213167,-1.24291045754695,11.6870874257282,0.654086398534886,0.951366936725031,0.966680279289211,0.97620532223526,0.933836010080607,0.897720105078717,0.880050465678624,0.142940107503429,0.220181788750866
"MOD2351_Y1_a.BDF_czRef_child.set",0.999858610268253,0.994475713331667,0.985367960493606,0.957690337369191,0.89342517915663,0.0247858258027952,0.879448650274055,0.946063468598939,0.976444969028019,0.990268726797048,53.3055440211165,29.5041412322317,-6.39679857380312,7.15507451369997,0.415898809385366,0.631852363729827,0.360416186191525,0.733406663701682,0.240273185232212,0.237608943241631,0.194550943759506,0.015033683686811,0.029089950437318
"MOD2354_Y1_a.BDF_czRef_child.set",0.999999977005749,0.99999701745584,0.999985841778855,0.999831076428319,0.992423221385906,0.978866423566954,0.987741361783804,0.999699731247459,0.999958599683092,0.999993080981966,56.0146468454107,34.6676788571617,-7.10484244402834,6.04103111711848,0.366024599784391,0.882296287139043,0.945687132953797,0.948975491661578,0.937850519942671,0.940896212930462,0.943700035362994,0.102616098825902,0.0980967256155975
"MOD2355_Y1_a.BDF_czRef_child.set",0.999999952477084,0.999970023422844,0.999877040640788,0.998891923795932,0.987787697520905,0.689178674439195,0.97947735911361,0.997841475072121,0.999531536633721,0.999917077002299,35.8458976585537,23.0831937122066,-0.438724216987102,12.3030966728039,0.611876339231001,0.952148007834417,0.956234754227677,0.950386366488064,0.928537997625867,0.930483392229518,0.935117639825672,0.181532625557164,0.310711042351167
"MOD2356_Y1_a.BDF_czRef_child.set",0.999291725832363,0.999998064213326,0.999974488919426,0.998701489439805,0.977924973461452,0.974644505824707,0.999902023812212,0.99945560815518,0.999992746764926,0.999976170147477,1863.51696906896,97.5857278500797,-35.5973653416561,-23.2222686968712,0.0171397507774454,0.00842755258202391,0.00515261633119999,0.00363394877521904,0.000753091496665274,0.000403051464141203,0.000189170660178014,0.0017677911367183,0.00202327308617087
"MOD2365_Y1_a.BDF_czRef_child.set",0.999999997294279,0.999997771103391,0.999991051959518,0.999905663675286,0.998293576633639,0.948503165355415,0.997660629270952,0.99963472579334,0.999892490459922,0.999994637871971,427.241238851516,229.846058678675,-20.7590646383516,-7.96524606871026,0.0764874510778265,0.633363131479314,0.662367858518102,0.663171668099978,0.570114312617358,0.735031779365528,0.780698250337594,0.0169693558389219,0.018698745252892
"MOD2454_Y1_b.BDF_czRef_child.set",0.999999827628377,0.999980061073628,0.999919546372771,0.99929022203117,0.973096882191679,0.855352566737102,0.968855600001267,0.998719485569184,0.999726020872547,0.999956380798216,35.957117417657,22.5844423373394,-1.44639808126843,11.6331760237671,0.547629087665437,0.761528584290899,0.808246272147168,0.855833459071682,0.756207805804542,0.797164543631016,0.859185368769999,0.143697605313514,0.263996831514064
"MOD2458_Y1_a.BDF_czRef_child.set",0.99999990471818,0.999953863614497,0.999818621308106,0.998397020112953,0.982282892160121,0.423007250021406,0.977835569159661,0.996556186294804,0.999089790340465,0.999872806835334,42.4182228682028,23.3377606804809,-3.80177529423891,10.0081903434462,0.413596047479964,0.709717086004019,0.659064959938359,0.747035884466841,0.69565428132947,0.851155582857556,0.878092295649683,0.0436865851484239,0.14320704747219
"MOD2463_Y1_a.BDF_czRef_child.set",0.999999993130472,0.999997668664122,0.999988413660189,0.999855157614667,0.992314893043401,0.987398858210326,0.991195336484604,0.999817140982139,0.999974171796537,0.999995592133444,34.832600999144,24.765122217991,-1.91012018136381,10.6569822469909,0.62759618218059,0.935811629733629,0.917724382505145,0.861108591398077,0.763784240524304,0.694176840923676,0.68007202412795,0.155183046678636,0.221496030630043
"MOD2467_Y1_a.BDF_czRef_child.set",0.99999978477123,0.999987243149057,0.999938650007362,0.999346064712124,0.977538537524478,0.886406975291514,0.977988610090618,0.999099886876008,0.999861045454925,0.999966203361416,32.2054321456889,22.0152979246439,-1.3758049719724,11.6394003547156,0.624109469181619,0.883373566838299,0.84623588254235,0.917506017208538,0.823057677110443,0.817251904979308,0.772885034608017,0.0736938730394471,0.141732439484075
"MOD2484_Y1_a.BDF_czRef_child.set",0.999999999788293,0.999999556964586,0.999998164978112,0.999976447258833,0.998433752940367,0.994757814815417,0.998001262811729,0.999940796093211,0.999989723783966,0.999999102587717,270.950372164056,146.588339407301,-18.0676341810844,-5.39271781011272,0.093569611536274,0.444932091598991,0.537191703406643,0.777284479244526,0.554717716124255,0.675996001544153,0.63972823380776,0.0135402728589352,0.0254761159833551
"MOD2492_Y1_a.BDF_czRef_child.set",0.999999997959432,0.999999995972493,0.999999992338812,0.999999975653515,0.999998423378787,0.99998146127285,0.999990443959958,0.999999974724319,0.999999980990227,0.999999998686489,2352.71578508692,348.941559814426,-36.2555573743753,-23.7604172547268,0.0141113574743819,0.00118124251260972,0.00233123660264436,0.000972680683024896,0.00114532025581349,0.000433483212881415,0.000451248066976553,0.00169667586624961,0.00516969772220942
"MOD2497_Y1_a.BDF_czRef_child.set",0.999752508943522,0.999986263268229,0.999991992029344,0.999250826946414,0.999628081137319,0.972626567437482,0.999504264355982,0.999823997824135,0.999975150433669,0.999960493332203,8027.90935092154,487.297702205295,-48.8222129879693,-36.9127651671998,0.00382373602419763,1.16858268443836e-05,5.33132322636112e-05,0.000687605195806187,0.000691935832298989,0.000103120032611647,0.00858870448854439,0.00135305882569687,0.00101824908745221
"MOD2504_Y1_a.BDF_czRef_child.set",0.999992725952355,0.999987898775448,0.999946896956669,0.999497702666136,0.98616221517086,0.888187119051447,0.987895457853986,0.999120009118252,0.999817647406298,0.999971694797224,100432.893526473,62466.738856578,-24.362021086809,-9.62668076714081,0.0761784281617244,0.173186495337467,0.178267418232236,0.219066200509878,0.173135996753239,0.197516679577162,0.184213258757258,0.00777850167044444,0.00825812619770458
"MOD2517_Y1_a.BDF_czRef_child.set",0.999999974826902,0.999988588129781,0.999950942337399,0.999533727342029,0.980771939270214,0.87377067832868,0.978522283993393,0.999065630768562,0.999832008275312,0.999973831643301,49.9326133970354,18.6578643826887,-3.7122240455505,8.96042760383527,0.236259640332318,0.943227276152478,0.962140140102674,0.941428513001713,0.963180211708852,0.942233924036337,0.943452420397653,0.172562901706957,0.240995302058842
"MOD2521_Y1_a.BDF_czRef_child.set",0.999999993574457,0.999999815062935,0.999999432070955,0.999990261313121,0.999424735889979,0.997598876014082,0.998909994522452,0.999982180215971,0.999998236539263,0.999999595650313,2193.77803379113,136.032745191383,-34.6694158787551,-22.2424525929226,0.0100254519644469,0.0103539911480498,0.0235381428345596,0.0759292796346703,0.0133066222707297,0.0250283052872544,0.0141908970795438,0.00701251745993474,0.0166380879676888
"MOD2527_Y1_a.BDF_czRef_child.set",0.999999940404943,0.999965237572854,0.999868418338595,0.998865476639562,0.986653142769332,0.684314571714729,0.979117507251775,0.997295392630566,0.999381422590483,0.99991692648347,45.390642985564,28.019130607735,-4.66033636063378,8.07100576949052,0.45890256128783,0.965199982563257,0.951128872967077,0.939198083705948,0.935335810700579,0.939481728118335,0.932780350979664,0.176390373965677,0.20487157625007
"MOD2532_Y1_a.BDF_czRef_child.set",0.999999991634791,0.999990022678619,0.999956373340783,0.999583335933322,0.992422104095342,0.885580095055355,0.990555801440968,0.999133155160448,0.999830424074153,0.999976608939348,44.074220906302,30.7777359536714,-3.74957441747712,9.67325008478492,0.532317866841286,0.963679953223154,0.973758214018827,0.986833790997344,0.957659938128552,0.953044828830621,0.956036054369041,0.111923588782761,0.160978632500713
"MOD2540_Y1_a.BDF_czRef_child.set",0.999965310611866,0.999988959574416,0.999950941723458,0.999529419637155,0.979909792297178,0.921928527828025,0.983234143309905,0.999415626863689,0.999909072239409,0.999978608049978,53.241551801044,37.4621555289116,-5.02354464840714,7.85839574350373,0.428367578401738,0.932706252521975,0.912284789741909,0.938613096599911,0.885238973306091,0.807716007252347,0.796790860434466,0.0652592019824118,0.0900467025169122
"MOD2561_Y1_a.BDF_czRef_child.set",0.999999986705476,0.999998193927642,0.999992608565755,0.999888605577602,0.994914141040037,0.989130858009837,0.995429778600737,0.999902987880096,0.999984354576638,0.999996940692756,420.899733044844,179.933275051803,-22.7098138604038,-9.77519536506428,0.0743968212894652,0.0713159369132335,0.051050506564879,0.085951529490981,0.0371447910462221,0.0466773901928753,0.118298509147422,0.00572968209830613,0.00870491396181011
"MOD2567_Y1_a.BDF_czRef_child.set",0.999999985787576,0.999995692515922,0.999981127286075,0.999806199183738,0.988574589703847,0.982028850566892,0.983070419994124,0.999628329960076,0.999952419867035,0.999991054293837,40.7493180899267,28.1965597659125,-1.52682381097324,11.6579151658986,0.641229021938308,0.961357768674623,0.956623898180492,0.939088055734824,0.879808544230455,0.805676726281668,0.775894911388279,0.0981226410246347,0.189659028100028
"MOD2568_Y1_a.BDF_czRef_child.set",0.99999998789649,0.999996929348694,0.999986528615295,0.999859508963136,0.99100298747459,0.984465588784213,0.990920732294668,0.999810229356708,0.999973716738676,0.999994378441047,54.6729168642458,30.9448867448145,-5.45525155055362,7.62456152009829,0.473165465299017,0.466842348502245,0.551788285217655,0.672755714895778,0.328301352195046,0.313884675216986,0.438147970885643,0.0190492053506379,0.0308414317671469
"MOD2575_Y1_a.BDF_czRef_child.set",0.999999997885563,0.999999101272714,0.999996083999485,0.999950695039587,0.99362310520464,0.98905132306444,0.995766496012262,0.99992549312264,0.999984766644731,0.99999818368552,138.172825302869,80.8708516142349,-11.7205174109196,1.25405751564458,0.236718711990666,0.744456508531714,0.865986358579095,0.935206596011658,0.858779554558734,0.904900298251411,0.927532498365858,0.0418029934934123,0.0548974703247781
"MOD2578_Y1_a.BDF_czRef_child.set",0.999999973678488,0.999994881475102,0.99997753832448,0.999786872451471,0.990319782134386,0.972356573632458,0.98662567745147,0.999614782116496,0.999951784333095,0.999990571244523,108.734959820057,48.1298736321963,-9.85563258715627,3.24055201535678,0.225359739836131,0.828409823173581,0.903429039334324,0.937121647195903,0.88016703923945,0.904383242662518,0.94029982264282,0.0459325396343536,0.0651339333497182
"MOD2585_Y1_a.BDF_czRef_child.set",0.999999999737407,0.999998459339662,0.999993337648213,0.999924818409262,0.998128780437192,0.976477643435851,0.993513790700954,0.999739096477123,0.999950085460152,0.999995877106118,74.9808062653073,40.2673991034882,-8.21748321581538,5.19171882097419,0.296141820024194,0.805004143139683,0.835439410731496,0.785350038185874,0.749363639036749,0.774269668361474,0.789697007865704,0.0846371960539727,0.116475905554763
"MOD2589_Y1_a.BDF_czRef_child.set",0.999999996424794,0.999997571306225,0.999990094732566,0.999876425869495,0.995828335793983,0.956600668337161,0.994079128777755,0.999612193675218,0.999915768663396,0.999993802550935,99.4985225141785,56.5983427768268,-9.88235118761988,3.20143109614869,0.257884369680961,0.84967659494124,0.934439800055716,0.96225412101079,0.92628841380938,0.929865471381629,0.902805736363899,0.0668371716037394,0.109470054156667
"MOD2590_Y1_a.BDF_czRef_child.set",0.999999934644195,0.999997005094039,0.999983652632072,0.999889829633945,0.993053440654224,0.963277253461274,0.99057151586075,0.999839972420704,0.999971710301062,0.999994990789655,286.372213848556,45.6411434346979,-19.3877051074591,-6.58716780031068,0.0744699983014837,0.186524435023456,0.284508179853506,0.132275451423371,0.0928666229697636,0.0951420031770208,0.2521927073796,0.0253417223407835,0.0569896569615071
